"State_Code_Origin","County_Code_Origin","State_Code_Dest","County_Code_Dest","State_Abbrv","State_Name","Return_Num","Exmpt_Num","Aggr_AGI"
"00","000","96","000","US","US Total Mig - US & For","3071091","5835740","139683861"
"00","000","97","000","US","US Total Mig - US","2954985","5617081","135351214"
"00","000","98","000","US","US Total Mig - Foreign","116106","218659","4332647"
"01","000","96","000","AL","AL Total Mig - US & For","45291","92405","1681600"
"01","000","97","000","AL","AL Total Mig - US","43763","89231","1629151"
"01","000","98","000","AL","AL Total Mig - Foreign","1528","3174","52449"
"01","000","01","000","AL","AL Non-Migrants","1497168","3378396","61416356"
"01","000","13","000","GA","GEORGIA","8386","16321","298148"
"01","000","12","000","FL","FLORIDA","6141","12033","236843"
"01","000","47","000","TN","TENNESSEE","3841","7655","140851"
"01","000","48","000","TX","TEXAS","3036","6596","125013"
"01","000","28","000","MS","MISSISSIPPI","2517","5268","81965"
"01","000","37","000","NC","NORTH CAROLINA","1790","3689","70902"
"01","000","57","000","FR","Foreign","1528","3174","52449"
"01","000","51","000","VA","VIRGINIA","1463","3267","66078"
"01","000","06","000","CA","CALIFORNIA","1441","2596","51172"
"01","000","22","000","LA","LOUISIANA","1372","2812","48059"
"01","000","29","000","MO","MISSOURI","1051","2742","39371"
"01","000","45","000","SC","SOUTH CAROLINA","990","2124","39067"
"01","000","39","000","OH","OHIO","989","2083","32099"
"01","000","21","000","KY","KENTUCKY","805","1714","28500"
"01","000","17","000","IL","ILLINOIS","803","1634","29510"
"01","000","26","000","MI","MICHIGAN","756","1559","24249"
"01","000","36","000","NY","NEW YORK","729","1251","23117"
"01","000","18","000","IN","INDIANA","676","1380","22555"
"01","000","08","000","CO","COLORADO","651","1286","24102"
"01","000","05","000","AR","ARKANSAS","506","1161","20742"
"01","000","53","000","WA","WASHINGTON","491","969","15407"
"01","000","42","000","PA","PENNSYLVANIA","489","993","20612"
"01","000","24","000","MD","MARYLAND","485","947","18197"
"01","000","04","000","AZ","ARIZONA","428","853","16786"
"01","000","40","000","OK","OKLAHOMA","390","854","12508"
"01","000","20","000","KS","KANSAS","284","697","11394"
"01","000","34","000","NJ","NEW JERSEY","259","506","11152"
"01","000","25","000","MA","MASSACHUSETTS","258","508","11150"
"01","000","55","000","WI","WISCONSIN","256","539","11379"
"01","000","15","000","HI","HAWAII","215","489","7481"
"01","000","41","000","OR","OREGON","188","335","10970"
"01","000","27","000","MN","MINNESOTA","180","361","7389"
"01","000","32","000","NV","NEVADA","180","319","5804"
"01","000","09","000","CT","CONNECTICUT","179","329","8954"
"01","000","35","000","NM","NEW MEXICO","174","390","6473"
"01","000","02","000","AK","ALASKA","161","378","4961"
"01","000","54","000","WV","WEST VIRGINIA","151","360","4760"
"01","000","19","000","IA","IOWA","148","352","5193"
"01","000","31","000","NE","NEBRASKA","126","304","5473"
"01","000","49","000","UT","UTAH","126","292","5494"
"01","000","11","000","DC","DISTRICT OF COLUMBIA","97","135","3473"
"01","000","23","000","ME","MAINE","75","156","3241"
"01","000","30","000","MT","MONTANA","71","133","2168"
"01","000","56","000","WY","WYOMING","68","125","1928"
"01","000","10","000","DE","DELAWARE","67","133","2430"
"01","000","16","000","ID","IDAHO","67","186","3076"
"01","000","33","000","NH","NEW HAMPSHIRE","52","113","3022"
"01","000","38","000","ND","NORTH DAKOTA","49","116","1658"
"01","000","46","000","SD","SOUTH DAKOTA","42","75","1395"
"01","000","44","000","RI","RHODE ISLAND","38","65","1641"
"01","000","50","000","VT","VERMONT","26","48","1239"
"02","000","96","000","AK","AK Total Mig - US & For","15056","30901","568668"
"02","000","97","000","AK","AK Total Mig - US","14665","30059","553798"
"02","000","98","000","AK","AK Total Mig - Foreign","391","842","14870"
"02","000","02","000","AK","AK Non-Migrants","204026","456384","10656520"
"02","000","53","000","WA","WASHINGTON","2109","3852","83905"
"02","000","06","000","CA","CALIFORNIA","1482","2770","49550"
"02","000","41","000","OR","OREGON","926","1685","33620"
"02","000","48","000","TX","TEXAS","846","1931","38082"
"02","000","04","000","AZ","ARIZONA","755","1502","34665"
"02","000","12","000","FL","FLORIDA","601","1241","21222"
"02","000","08","000","CO","COLORADO","576","1155","22732"
"02","000","37","000","NC","NORTH CAROLINA","418","1048","14473"
"02","000","57","000","FR","Foreign","391","842","14870"
"02","000","32","000","NV","NEVADA","385","755","16283"
"02","000","16","000","ID","IDAHO","368","815","14838"
"02","000","51","000","VA","VIRGINIA","355","797","14109"
"02","000","13","000","GA","GEORGIA","348","819","11718"
"02","000","30","000","MT","MONTANA","299","576","11499"
"02","000","27","000","MN","MINNESOTA","290","534","12276"
"02","000","36","000","NY","NEW YORK","286","560","8211"
"02","000","40","000","OK","OKLAHOMA","244","617","9552"
"02","000","49","000","UT","UTAH","226","499","8646"
"02","000","26","000","MI","MICHIGAN","224","444","8100"
"02","000","39","000","OH","OHIO","224","451","7650"
"02","000","35","000","NM","NEW MEXICO","222","476","9150"
"02","000","47","000","TN","TENNESSEE","210","501","7158"
"02","000","15","000","HI","HAWAII","199","405","6961"
"02","000","17","000","IL","ILLINOIS","199","419","8072"
"02","000","29","000","MO","MISSOURI","186","435","6776"
"02","000","42","000","PA","PENNSYLVANIA","183","345","5504"
"02","000","55","000","WI","WISCONSIN","183","376","6548"
"02","000","24","000","MD","MARYLAND","178","396","6807"
"02","000","01","000","AL","ALABAMA","165","433","6319"
"02","000","22","000","LA","LOUISIANA","163","392","6581"
"02","000","20","000","KS","KANSAS","148","335","5767"
"02","000","25","000","MA","MASSACHUSETTS","134","227","4205"
"02","000","21","000","KY","KENTUCKY","132","304","4203"
"02","000","45","000","SC","SOUTH CAROLINA","122","272","4047"
"02","000","05","000","AR","ARKANSAS","118","262","3691"
"02","000","56","000","WY","WYOMING","117","212","5116"
"02","000","18","000","IN","INDIANA","116","252","3835"
"02","000","38","000","ND","NORTH DAKOTA","107","265","3901"
"02","000","46","000","SD","SOUTH DAKOTA","103","234","3887"
"02","000","23","000","ME","MAINE","100","196","3094"
"02","000","28","000","MS","MISSISSIPPI","99","208","3159"
"02","000","31","000","NE","NEBRASKA","90","199","3629"
"02","000","34","000","NJ","NEW JERSEY","90","194","3023"
"02","000","19","000","IA","IOWA","79","152","2564"
"02","000","33","000","NH","NEW HAMPSHIRE","52","120","2379"
"02","000","09","000","CT","CONNECTICUT","47","86","1348"
"02","000","50","000","VT","VERMONT","43","81","1301"
"02","000","54","000","WV","WEST VIRGINIA","37","78","1054"
"02","000","11","000","DC","DISTRICT OF COLUMBIA","35","57","938"
"02","000","10","000","DE","DELAWARE","30","68","902"
"02","000","44","000","RI","RHODE ISLAND","16","28","749"
"04","000","96","000","AZ","AZ Total Mig - US & For","73765","141670","2938539"
"04","000","97","000","AZ","AZ Total Mig - US","71551","137391","2826002"
"04","000","98","000","AZ","AZ Total Mig - Foreign","2214","4279","112536"
"04","000","04","000","AZ","AZ Non-Migrants","1583562","3528065","75017500"
"04","000","06","000","CA","CALIFORNIA","14465","26146","583645"
"04","000","48","000","TX","TEXAS","5356","11109","265431"
"04","000","08","000","CO","COLORADO","4231","8073","169200"
"04","000","35","000","NM","NEW MEXICO","4110","10204","111025"
"04","000","32","000","NV","NEVADA","3331","6333","136140"
"04","000","53","000","WA","WASHINGTON","2986","5377","114169"
"04","000","12","000","FL","FLORIDA","2662","4879","102832"
"04","000","17","000","IL","ILLINOIS","2486","4369","110453"
"04","000","57","000","FR","Foreign","2214","4279","112536"
"04","000","41","000","OR","OREGON","2129","3902","78513"
"04","000","49","000","UT","UTAH","1780","4081","63555"
"04","000","36","000","NY","NEW YORK","1773","2795","54420"
"04","000","26","000","MI","MICHIGAN","1715","3106","61835"
"04","000","39","000","OH","OHIO","1498","2902","55196"
"04","000","27","000","MN","MINNESOTA","1368","2428","57146"
"04","000","51","000","VA","VIRGINIA","1354","2737","65640"
"04","000","13","000","GA","GEORGIA","1229","2459","51392"
"04","000","29","000","MO","MISSOURI","1227","2507","44476"
"04","000","55","000","WI","WISCONSIN","1164","2014","39507"
"04","000","42","000","PA","PENNSYLVANIA","1159","2075","55660"
"04","000","37","000","NC","NORTH CAROLINA","1132","2198","42558"
"04","000","18","000","IN","INDIANA","1052","2032","44568"
"04","000","40","000","OK","OKLAHOMA","920","2015","30940"
"04","000","25","000","MA","MASSACHUSETTS","887","1439","42551"
"04","000","16","000","ID","IDAHO","828","1816","28545"
"04","000","47","000","TN","TENNESSEE","811","1674","31064"
"04","000","19","000","IA","IOWA","802","1538","26782"
"04","000","34","000","NJ","NEW JERSEY","773","1341","33531"
"04","000","20","000","KS","KANSAS","770","1531","39551"
"04","000","24","000","MD","MARYLAND","697","1254","29046"
"04","000","30","000","MT","MONTANA","609","1195","21755"
"04","000","31","000","NE","NEBRASKA","535","1017","17722"
"04","000","15","000","HI","HAWAII","492","909","17418"
"04","000","05","000","AR","ARKANSAS","467","979","14538"
"04","000","45","000","SC","SOUTH CAROLINA","465","948","18781"
"04","000","21","000","KY","KENTUCKY","457","903","17448"
"04","000","02","000","AK","ALASKA","443","845","14783"
"04","000","09","000","CT","CONNECTICUT","417","680","20085"
"04","000","56","000","WY","WYOMING","399","738","18246"
"04","000","22","000","LA","LOUISIANA","397","765","11145"
"04","000","01","000","AL","ALABAMA","349","731","13171"
"04","000","46","000","SD","SOUTH DAKOTA","322","627","13602"
"04","000","33","000","NH","NEW HAMPSHIRE","263","482","11987"
"04","000","28","000","MS","MISSISSIPPI","241","508","7630"
"04","000","23","000","ME","MAINE","223","356","7231"
"04","000","38","000","ND","NORTH DAKOTA","180","343","5902"
"04","000","50","000","VT","VERMONT","135","250","4853"
"04","000","11","000","DC","DISTRICT OF COLUMBIA","133","190","4906"
"04","000","54","000","WV","WEST VIRGINIA","123","221","3174"
"04","000","10","000","DE","DELAWARE","104","201","8191"
"04","000","44","000","RI","RHODE ISLAND","102","169","4067"
"05","000","96","000","AR","AR Total Mig - US & For","29338","59853","964125"
"05","000","97","000","AR","AR Total Mig - US","28745","58786","949257"
"05","000","98","000","AR","AR Total Mig - Foreign","593","1067","14868"
"05","000","05","000","AR","AR Non-Migrants","864856","1955016","32507778"
"05","000","48","000","TX","TEXAS","5568","11324","194370"
"05","000","29","000","MO","MISSOURI","2590","5388","68891"
"05","000","40","000","OK","OKLAHOMA","2587","5654","68321"
"05","000","47","000","TN","TENNESSEE","2138","4198","75070"
"05","000","06","000","CA","CALIFORNIA","1507","2884","42689"
"05","000","12","000","FL","FLORIDA","1379","2698","56677"
"05","000","22","000","LA","LOUISIANA","1317","2719","40560"
"05","000","28","000","MS","MISSISSIPPI","1070","2288","34635"
"05","000","17","000","IL","ILLINOIS","954","1836","27875"
"05","000","13","000","GA","GEORGIA","911","1920","36753"
"05","000","37","000","NC","NORTH CAROLINA","610","1269","23165"
"05","000","57","000","FR","Foreign","593","1067","14868"
"05","000","20","000","KS","KANSAS","580","1255","17833"
"05","000","04","000","AZ","ARIZONA","541","1058","16354"
"05","000","08","000","CO","COLORADO","520","998","16064"
"05","000","18","000","IN","INDIANA","497","1042","16881"
"05","000","01","000","AL","ALABAMA","495","1114","19489"
"05","000","26","000","MI","MICHIGAN","469","973","12822"
"05","000","51","000","VA","VIRGINIA","454","922","17518"
"05","000","21","000","KY","KENTUCKY","360","779","12324"
"05","000","39","000","OH","OHIO","353","756","14460"
"05","000","53","000","WA","WASHINGTON","346","703","10788"
"05","000","55","000","WI","WISCONSIN","296","634","8330"
"05","000","19","000","IA","IOWA","281","570","8483"
"05","000","45","000","SC","SOUTH CAROLINA","273","555","11740"
"05","000","36","000","NY","NEW YORK","251","461","8853"
"05","000","42","000","PA","PENNSYLVANIA","216","422","9968"
"05","000","27","000","MN","MINNESOTA","198","427","8180"
"05","000","32","000","NV","NEVADA","198","375","6698"
"05","000","35","000","NM","NEW MEXICO","194","381","5474"
"05","000","41","000","OR","OREGON","193","401","6837"
"05","000","31","000","NE","NEBRASKA","172","370","5470"
"05","000","24","000","MD","MARYLAND","146","272","4430"
"05","000","02","000","AK","ALASKA","110","233","2845"
"05","000","25","000","MA","MASSACHUSETTS","109","190","3903"
"05","000","49","000","UT","UTAH","103","208","4437"
"05","000","34","000","NJ","NEW JERSEY","90","188","4380"
"05","000","15","000","HI","HAWAII","77","147","3216"
"05","000","09","000","CT","CONNECTICUT","69","135","4886"
"05","000","16","000","ID","IDAHO","67","159","1888"
"05","000","30","000","MT","MONTANA","65","128","2214"
"05","000","56","000","WY","WYOMING","65","116","2132"
"05","000","54","000","WV","WEST VIRGINIA","58","116","1756"
"05","000","46","000","SD","SOUTH DAKOTA","53","119","2007"
"05","000","11","000","DC","DISTRICT OF COLUMBIA","47","56","1442"
"05","000","23","000","ME","MAINE","38","79","1092"
"05","000","38","000","ND","NORTH DAKOTA","37","72","1399"
"05","000","10","000","DE","DELAWARE","34","64","1221"
"05","000","33","000","NH","NEW HAMPSHIRE","27","65","1294"
"05","000","50","000","VT","VERMONT","17","34","514"
"05","000","44","000","RI","RHODE ISLAND","15","31","630"
"06","000","96","000","CA","CA Total Mig - US & For","246887","481135","12040450"
"06","000","97","000","CA","CA Total Mig - US","232529","455405","11450808"
"06","000","98","000","CA","CA Total Mig - Foreign","14358","25730","589642"
"06","000","06","000","CA","CA Non-Migrants","11120947","24804140","615337011"
"06","000","32","000","NV","NEVADA","20673","40930","1036727"
"06","000","48","000","TX","TEXAS","20109","42901","999452"
"06","000","04","000","AZ","ARIZONA","18812","38203","836336"
"06","000","53","000","WA","WASHINGTON","15605","30024","805053"
"06","000","57","000","FR","Foreign","14358","25730","589642"
"06","000","41","000","OR","OREGON","12187","23176","519980"
"06","000","12","000","FL","FLORIDA","11164","20914","636830"
"06","000","08","000","CO","COLORADO","11000","21769","654003"
"06","000","36","000","NY","NEW YORK","10364","15199","662327"
"06","000","17","000","IL","ILLINOIS","7536","14478","371436"
"06","000","51","000","VA","VIRGINIA","7023","14420","414767"
"06","000","13","000","GA","GEORGIA","6237","13289","262189"
"06","000","37","000","NC","NORTH CAROLINA","5472","11471","245984"
"06","000","49","000","UT","UTAH","5298","11478","234457"
"06","000","25","000","MA","MASSACHUSETTS","5251","8202","371758"
"06","000","15","000","HI","HAWAII","4698","8283","200900"
"06","000","26","000","MI","MICHIGAN","4185","8219","186563"
"06","000","42","000","PA","PENNSYLVANIA","4114","7533","241301"
"06","000","39","000","OH","OHIO","4079","7887","186137"
"06","000","34","000","NJ","NEW JERSEY","3732","6733","256901"
"06","000","29","000","MO","MISSOURI","3652","7420","142278"
"06","000","24","000","MD","MARYLAND","3635","7105","189908"
"06","000","27","000","MN","MINNESOTA","3475","7147","144399"
"06","000","16","000","ID","IDAHO","3174","6648","137097"
"06","000","35","000","NM","NEW MEXICO","3102","5978","134444"
"06","000","40","000","OK","OKLAHOMA","3004","6283","92088"
"06","000","47","000","TN","TENNESSEE","2961","6090","117127"
"06","000","18","000","IN","INDIANA","2780","5696","103162"
"06","000","55","000","WI","WISCONSIN","2424","4818","122888"
"06","000","22","000","LA","LOUISIANA","2232","4294","70914"
"06","000","20","000","KS","KANSAS","2150","4782","78230"
"06","000","05","000","AR","ARKANSAS","2057","4408","64523"
"06","000","09","000","CT","CONNECTICUT","2004","3522","170312"
"06","000","19","000","IA","IOWA","1772","3798","56013"
"06","000","45","000","SC","SOUTH CAROLINA","1671","3355","64236"
"06","000","31","000","NE","NEBRASKA","1638","3719","48350"
"06","000","30","000","MT","MONTANA","1628","3017","73932"
"06","000","01","000","AL","ALABAMA","1556","3349","63393"
"06","000","02","000","AK","ALASKA","1388","2627","42600"
"06","000","21","000","KY","KENTUCKY","1382","2794","57944"
"06","000","28","000","MS","MISSISSIPPI","1121","2424","36850"
"06","000","11","000","DC","DISTRICT OF COLUMBIA","1098","1476","47049"
"06","000","33","000","NH","NEW HAMPSHIRE","836","1562","50824"
"06","000","56","000","WY","WYOMING","752","1432","55625"
"06","000","44","000","RI","RHODE ISLAND","720","1431","35336"
"06","000","23","000","ME","MAINE","707","1318","31164"
"06","000","46","000","SD","SOUTH DAKOTA","562","1091","22168"
"06","000","50","000","VT","VERMONT","443","716","20631"
"06","000","38","000","ND","NORTH DAKOTA","394","743","10754"
"06","000","54","000","WV","WEST VIRGINIA","363","659","11914"
"06","000","10","000","DE","DELAWARE","309","594","31554"
"08","000","96","000","CO","CO Total Mig - US & For","71384","134194","3156978"
"08","000","97","000","CO","CO Total Mig - US","69026","129554","3079637"
"08","000","98","000","CO","CO Total Mig - Foreign","2358","4640","77341"
"08","000","08","000","CO","CO Non-Migrants","1510544","3211880","82119060"
"08","000","06","000","CA","CALIFORNIA","8920","15297","439268"
"08","000","48","000","TX","TEXAS","6652","13844","303843"
"08","000","04","000","AZ","ARIZONA","4400","8155","203993"
"08","000","12","000","FL","FLORIDA","3462","6231","166419"
"08","000","53","000","WA","WASHINGTON","2440","4427","155746"
"08","000","57","000","FR","Foreign","2358","4640","77341"
"08","000","35","000","NM","NEW MEXICO","2249","4413","71656"
"08","000","17","000","IL","ILLINOIS","2079","3622","91092"
"08","000","20","000","KS","KANSAS","1954","4071","69057"
"08","000","36","000","NY","NEW YORK","1907","2963","152453"
"08","000","51","000","VA","VIRGINIA","1736","3338","91059"
"08","000","56","000","WY","WYOMING","1664","3231","71522"
"08","000","29","000","MO","MISSOURI","1605","3200","57476"
"08","000","32","000","NV","NEVADA","1579","2864","65693"
"08","000","31","000","NE","NEBRASKA","1556","3148","56501"
"08","000","41","000","OR","OREGON","1520","2646","59663"
"08","000","13","000","GA","GEORGIA","1515","3025","72314"
"08","000","49","000","UT","UTAH","1433","3000","57102"
"08","000","27","000","MN","MINNESOTA","1430","2571","63477"
"08","000","37","000","NC","NORTH CAROLINA","1303","2531","52129"
"08","000","40","000","OK","OKLAHOMA","1295","2666","43982"
"08","000","39","000","OH","OHIO","1274","2349","57290"
"08","000","26","000","MI","MICHIGAN","1249","2290","44963"
"08","000","42","000","PA","PENNSYLVANIA","1177","2105","51067"
"08","000","25","000","MA","MASSACHUSETTS","1062","1606","47483"
"08","000","55","000","WI","WISCONSIN","994","1951","38690"
"08","000","30","000","MT","MONTANA","952","1796","37170"
"08","000","19","000","IA","IOWA","905","1814","34030"
"08","000","47","000","TN","TENNESSEE","844","1715","38443"
"08","000","18","000","IN","INDIANA","825","1601","28711"
"08","000","34","000","NJ","NEW JERSEY","798","1335","37226"
"08","000","24","000","MD","MARYLAND","779","1490","40361"
"08","000","16","000","ID","IDAHO","738","1592","29780"
"08","000","22","000","LA","LOUISIANA","619","1231","20695"
"08","000","46","000","SD","SOUTH DAKOTA","566","1108","19474"
"08","000","21","000","KY","KENTUCKY","563","1207","18886"
"08","000","05","000","AR","ARKANSAS","560","1160","21634"
"08","000","15","000","HI","HAWAII","543","973","18608"
"08","000","45","000","SC","SOUTH CAROLINA","530","988","19350"
"08","000","01","000","AL","ALABAMA","477","1013","19607"
"08","000","02","000","AK","ALASKA","458","858","15096"
"08","000","09","000","CT","CONNECTICUT","443","740","23972"
"08","000","28","000","MS","MISSISSIPPI","340","644","9886"
"08","000","33","000","NH","NEW HAMPSHIRE","314","520","16244"
"08","000","38","000","ND","NORTH DAKOTA","293","522","9678"
"08","000","23","000","ME","MAINE","281","503","9985"
"08","000","50","000","VT","VERMONT","203","323","5968"
"08","000","11","000","DC","DISTRICT OF COLUMBIA","198","276","7943"
"08","000","54","000","WV","WEST VIRGINIA","132","242","4031"
"08","000","44","000","RI","RHODE ISLAND","118","195","5184"
"08","000","10","000","DE","DELAWARE","92","164","3736"
"09","000","96","000","CT","CT Total Mig - US & For","43526","75569","3108622"
"09","000","97","000","CT","CT Total Mig - US","41993","72673","3023626"
"09","000","98","000","CT","CT Total Mig - Foreign","1533","2896","84996"
"09","000","09","000","CT","CT Non-Migrants","1270081","2670644","87245246"
"09","000","36","000","NY","NEW YORK","6862","10755","491343"
"09","000","12","000","FL","FLORIDA","5423","9875","435578"
"09","000","25","000","MA","MASSACHUSETTS","5412","8222","314240"
"09","000","06","000","CA","CALIFORNIA","2776","4422","249147"
"09","000","34","000","NJ","NEW JERSEY","1828","3375","162932"
"09","000","51","000","VA","VIRGINIA","1651","3152","168120"
"09","000","57","000","FR","Foreign","1533","2896","84996"
"09","000","37","000","NC","NORTH CAROLINA","1490","2760","86016"
"09","000","42","000","PA","PENNSYLVANIA","1443","2700","112904"
"09","000","44","000","RI","RHODE ISLAND","1311","2190","77663"
"09","000","13","000","GA","GEORGIA","1173","2239","81795"
"09","000","48","000","TX","TEXAS","1127","2187","117104"
"09","000","33","000","NH","NEW HAMPSHIRE","864","1544","60499"
"09","000","23","000","ME","MAINE","863","1535","43864"
"09","000","24","000","MD","MARYLAND","859","1490","48247"
"09","000","45","000","SC","SOUTH CAROLINA","764","1446","54693"
"09","000","17","000","IL","ILLINOIS","736","1413","70557"
"09","000","50","000","VT","VERMONT","727","1191","38005"
"09","000","04","000","AZ","ARIZONA","667","1166","43072"
"09","000","39","000","OH","OHIO","661","1321","53012"
"09","000","08","000","CO","COLORADO","604","904","35988"
"09","000","26","000","MI","MICHIGAN","446","894","26440"
"09","000","53","000","WA","WASHINGTON","440","781","26948"
"09","000","47","000","TN","TENNESSEE","345","683","21629"
"09","000","18","000","IN","INDIANA","270","507","18800"
"09","000","55","000","WI","WISCONSIN","247","506","21758"
"09","000","27","000","MN","MINNESOTA","242","458","19789"
"09","000","11","000","DC","DISTRICT OF COLUMBIA","233","271","10893"
