"State_Code_Dest","County_Code_Dest","State_Code_Origin","County_Code_Origin","State_Abbrv","County_Name","Return_Num","Exmpt_Num","Aggr_AGI"
"02","013","96","000","Ak","Aleutians East Borough","122","246","2698"
"02","013","02","020","Ak","Anchorage Borough","15","33","356"
"02","013","53","033","Wa","King","12","25","259"
"02","013","63","030","XX","Suppress All Flows","95","188","2083"
"02","013","63","050","Ak","County Non-Migrant","489","1070","14441"
"02","016","96","000","Ak","Aleutians West","561","870","12447"
"02","016","57","005","FR","APO / FPO Zip Code","52","64","826"
"02","016","53","033","Wa","King","40","61","955"
"02","016","06","073","Ca","San Diego","22","32","420"
"02","016","06","077","Ca","San Joaquin","20","38","339"
"02","016","02","020","Ak","Anchorage Borough","20","30","620"
"02","016","06","111","Ca","Ventura","12","16","258"
"02","016","57","001","FR","Foreign / Overseas","12","18","263"
"02","016","06","037","Ca","Los Angeles","11","24","213"
"02","016","63","010","XX","Same State","37","77","1315"
"02","016","63","011","XX","Region 1: Northeast","27","27","406"
"02","016","63","012","XX","Region 2: Midwest","37","48","590"
"02","016","63","013","XX","Region 3: South","87","111","1618"
"02","016","63","014","XX","Region 4: West","184","324","4624"
"02","016","63","050","Ak","County Non-Migrant","1153","2486","48263"
"02","020","96","000","Ak","Anchorage Borough","8119","16304","244955"
"02","020","02","170","Ak","Matanuska-Susitna Boroug","382","772","11470"
"02","020","02","090","Ak","Fairbanks North Star Bor","327","687","10355"
"02","020","53","033","Wa","King","272","458","10809"
"02","020","02","122","Ak","Kenai Peninsula Borough","252","424","7249"
"02","020","57","005","FR","APO / FPO Zip Code","166","456","4631"
"02","020","57","001","FR","Foreign / Overseas","151","350","8055"
"02","020","06","037","Ca","Los Angeles","127","238","4069"
"02","020","02","150","Ak","Kodiak Island Borough","126","214","2844"
"02","020","02","110","Ak","Juneau Borough","118","221","6287"
"02","020","02","261","Ak","Valdez-Cordova","114","197","4837"
"02","020","04","013","Az","Maricopa","89","181","2479"
"02","020","53","053","Wa","Pierce","88","191","2614"
"02","020","37","051","NC","Cumberland","86","249","2049"
"02","020","06","073","Ca","San Diego","82","166","2412"
"02","020","32","003","Nv","Clark","78","165","2104"
"02","020","15","003","Hi","Honolulu","70","137","2376"
"02","020","48","029","Tx","Bexar","64","162","1771"
"02","020","02","050","Ak","Bethel","63","123","2285"
"02","020","53","061","Wa","Snohomish","59","123","1654"
"02","020","48","201","Tx","Harris","58","157","4451"
"02","020","02","016","Ak","Aleutians West","58","113","2399"
"02","020","02","180","Ak","Nome","56","112","1601"
"02","020","08","041","Co","El Paso","54","125","1339"
"02","020","02","185","Ak","North Slope Borough","54","82","2451"
"02","020","02","188","Ak","Northwest Arctic","53","97","1762"
"02","020","53","063","Wa","Spokane","48","108","1141"
"02","020","06","059","Ca","Orange","47","81","1497"
"02","020","41","051","Or","Multnomah","46","69","897"
"02","020","12","091","Fl","Okaloosa","42","120","1072"
"02","020","06","067","Ca","Sacramento","40","81","1114"
"02","020","40","109","Ok","Oklahoma","38","96","1178"
"02","020","06","071","Ca","San Bernardino","38","66","934"
"02","020","06","065","Ca","Riverside","38","62","924"
"02","020","12","005","Fl","Bay","37","91","991"
"02","020","04","019","Az","Pima","36","71","690"
"02","020","02","070","Ak","Dillingham","36","70","1700"
"02","020","53","073","Wa","Whatcom","35","84","1377"
"02","020","41","039","Or","Lane","35","67","780"
"02","020","17","031","Il","Cook","34","63","1128"
"02","020","06","085","Ca","Santa Clara","34","60","943"
"02","020","49","035","Ut","Salt Lake","33","61","1142"
"02","020","37","191","NC","Wayne","33","97","794"
"02","020","35","001","NM","Bernalillo","33","70","1014"
"02","020","06","029","Ca","Kern","32","84","1078"
"02","020","16","001","Id","Ada","32","59","1008"
"02","020","27","053","Mn","Hennepin","32","46","917"
"02","020","41","067","Or","Washington","31","59","1015"
"02","020","06","095","Ca","Solano","31","87","1063"
"02","020","53","011","Wa","Clark","30","59","1092"
"02","020","51","059","Va","Fairfax","30","59","1173"
"02","020","08","059","Co","Jefferson","29","52","1145"
"02","020","08","005","Co","Arapahoe","27","51","799"
"02","020","06","075","Ca","San Francisco","27","34","620"
"02","020","41","047","Or","Marion","27","49","655"
"02","020","06","001","Ca","Alameda","26","42","671"
"02","020","02","270","Ak","Wade Hampton","26","41","569"
"02","020","12","057","Fl","Hillsborough","26","63","577"
"02","020","48","113","Tx","Dallas","26","36","419"
"02","020","12","011","Fl","Broward","25","36","695"
"02","020","02","130","Ak","Ketchikan Gateway Boroug","25","45","633"
