"State_Code_Dest","County_Code_Dest","State_Code_Origin","County_Code_Origin","State_Abbrv","County_Name","Return_Num","Exmpt_Num","Aggr_AGI"
"00","000","96","000","US","Total Mig - US & For","6916177","13132561","272835496"
"00","000","97","000","US","Total Mig - US","6711480","12800546","268111409"
"00","000","97","001","US","Total Mig - US Same St","3803650","7221528","143410291"
"00","000","97","003","US","Total Mig - US Diff St","2907830","5579018","124701118"
"00","000","98","000","US","Total Mig - Foreign","204697","332015","4724087"
"01","000","96","000","AL","Total Mig - US & For","94746","196601","3117786"
"01","000","97","000","AL","Total Mig - US","92542","192382","3068482"
"01","000","97","001","AL","Total Mig - US Same St","51839","105996","1582983"
"01","000","97","003","AL","Total Mig - US Diff St","40703","86386","1485499"
"01","000","98","000","AL","Total Mig - Foreign","2204","4219","49303"
"01","001","96","000","AL","Autauga County Tot Mig-US & For","1494","3743","53008"
"01","001","97","000","AL","Autauga County Tot Mig-US","1456","3612","51247"
"01","001","97","001","AL","Autauga County Tot Mig-Same St","935","2118","29131"
"01","001","97","003","AL","Autauga County Tot Mig-Diff St","521","1494","22116"
"01","001","98","000","AL","Autauga County Tot Mig-Foreign","38","131","1761"
"01","001","01","001","AL","Autauga County Non-Migrants","14256","34054","555362"
"01","001","01","101","AL","Montgomery County","407","894","12472"
"01","001","01","051","AL","Elmore County","176","440","4987"
"01","001","01","021","AL","Chilton County","58","137","1341"
"01","001","01","047","AL","Dallas County","55","129","1853"
"01","001","01","073","AL","Jefferson County","38","83","1469"
"01","001","01","117","AL","Shelby County","18","52","804"
"01","001","01","081","AL","Lee County","14","27","602"
"01","001","01","125","AL","Tuscaloosa County","14","32","427"
"01","001","01","003","AL","Baldwin County","11","20","398"
"01","001","01","085","AL","Lowndes County","11","28","231"
"01","001","58","000","SS","Other Flows - Same State","133","276","4548"
"01","001","59","000","DS","Other Flows - Diff State","521","1494","22116"
"01","001","59","001","DS","Other Flows - Northeast","38","107","1575"
"01","001","59","003","DS","Other Flows - Midwest","90","258","4259"
"01","001","59","005","DS","Other Flows - South","312","882","12643"
"01","001","59","007","DS","Other Flows - West","81","247","3640"
"01","001","57","009","FR","Foreign - Other flows","38","131","1761"
"01","003","96","000","AL","Baldwin County Tot Mig-US & For","3783","7733","163350"
"01","003","97","000","AL","Baldwin County Tot Mig-US","3700","7603","161509"
"01","003","97","001","AL","Baldwin County Tot Mig-Same St","1563","3174","65303"
"01","003","97","003","AL","Baldwin County Tot Mig-Diff St","2137","4429","96206"
"01","003","98","000","AL","Baldwin County Tot Mig-Foreign","83","130","1842"
"01","003","01","003","AL","Baldwin County Non-Migrants","44468","99589","1864913"
"01","003","01","097","AL","Mobile County","808","1614","34016"
"01","003","12","033","FL","Escambia County","272","546","9545"
"01","003","01","073","AL","Jefferson County","127","243","6607"
"01","003","01","053","AL","Escambia County","76","164","2544"
"01","003","01","101","AL","Montgomery County","57","109","2495"
"01","003","01","125","AL","Tuscaloosa County","49","113","1938"
"01","003","12","113","FL","Santa Rosa County","41","74","1085"
"01","003","48","201","TX","Harris County","32","60","1956"
"01","003","01","089","AL","Madison County","31","58","1657"
"01","003","01","117","AL","Shelby County","31","60","1408"
"01","003","47","157","TN","Shelby County","31","58","1554"
"01","003","01","099","AL","Monroe County","28","56","838"
"01","003","13","121","GA","Fulton County","26","52","1819"
"01","003","12","091","FL","Okaloosa County","25","50","850"
"01","003","57","005","FR","Foreign - APO/FPO ZIPs","25","53","643"
"01","003","01","081","AL","Lee County","23","43","1092"
"01","003","22","051","LA","Jefferson Parish","23","41","1315"
"01","003","01","103","AL","Morgan County","22","44","753"
"01","003","28","047","MS","Harrison County","22","51","865"
"01","003","28","059","MS","Jackson County","21","42","929"
"01","003","01","025","AL","Clarke County","18","34","546"
"01","003","04","013","AZ","Maricopa County","18","43","899"
"01","003","12","005","FL","Bay County","18","32","592"
"01","003","01","015","AL","Calhoun County","17","37","866"
"01","003","01","069","AL","Houston County","17","31","452"
"01","003","12","095","FL","Orange County","17","36","502"
"01","003","13","135","GA","Gwinnett County","16","32","727"
"01","003","01","051","AL","Elmore County","14","29","649"
"01","003","12","031","FL","Duval County","14","31","928"
"01","003","17","031","IL","Cook County","14","30","676"
"01","003","22","103","LA","St Tammany Parish","14","36","2121"
"01","003","12","011","FL","Broward County","13","28","588"
"01","003","13","067","GA","Cobb County","13","33","795"
"01","003","22","033","LA","East Baton Rouge Par","13","34","979"
"01","003","48","113","TX","Dallas County","13","28","585"
"01","003","01","001","AL","Autauga County","12","25","388"
"01","003","01","095","AL","Marshall County","12","21","1049"
"01","003","06","073","CA","San Diego County","12","21","577"
"01","003","26","125","MI","Oakland County","12","21","512"
"01","003","01","047","AL","Dallas County","11","27","354"
"01","003","01","077","AL","Lauderdale County","11","18","518"
"01","003","01","115","AL","St Clair County","11","18","246"
"01","003","01","121","AL","Talladega County","11","25","236"
"01","003","06","037","CA","Los Angeles County","11","20","483"
"01","003","01","013","AL","Butler County","10","27","312"
"01","003","01","129","AL","Washington County","10","18","249"
"01","003","13","089","GA","De Kalb County","10","14","293"
"01","003","22","071","LA","Orleans Parish","10","16","534"
"01","003","29","189","MO","St Louis County","10","19","743"
"01","003","47","037","TN","Davidson County","10","17","562"
