"State_Code_Dest","County_Code_Dest","State_Code_Origin","County_Code_Origin","State_Abbrv","State_Name","Return_Num","Exmpt_Num","Aggr_AGI"
"01","000","96","000","","Total Inflow","45371","98322","1273722"
"01","000","13","000","Ga","Georgia","6528","13908","172326"
"01","000","12","000","Fl","Florida","6307","13169","149724"
"01","000","48","000","Tx","Texas","2933","6866","88581"
"01","000","47","000","Tn","Tennessee","2894","5881","83406"
"01","000","28","000","Ms","Mississippi","2607","5596","65592"
"01","000","57","000","FR","Foreign","2560","5572","60795"
"01","000","06","000","Ca","California","2035","4387","59200"
"01","000","22","000","La","Louisiana","1569","3404","47200"
"01","000","37","000","NC","North Carolina","1500","3388","42679"
"01","000","51","000","Va","Virginia","1492","3473","53003"
"01","000","17","000","Il","Illinois","1225","2631","37597"
"01","000","39","000","Oh","Ohio","1178","2559","37580"
"01","000","36","000","NY","New York","1095","2219","29570"
"01","000","45","000","SC","South Carolina","1006","2272","32784"
"01","000","26","000","Mi","Michigan","972","1980","24805"
"01","000","21","000","Ky","Kentucky","761","1741","22833"
"01","000","18","000","In","Indiana","719","1523","19276"
"01","000","42","000","Pa","Pennsylvania","614","1327","22081"
"01","000","29","000","Mo","Missouri","549","1170","14674"
"01","000","08","000","Co","Colorado","521","1202","15155"
"01","000","24","000","Md","Maryland","516","1114","18350"
"01","000","05","000","Ar","Arkansas","497","1108","13473"
"01","000","34","000","NJ","New Jersey","427","898","15660"
"01","000","40","000","Ok","Oklahoma","423","951","11317"
"01","000","20","000","Ks","Kansas","394","986","11339"
"01","000","53","000","Wa","Washington","381","874","10009"
"01","000","04","000","Az","Arizona","360","792","10257"
"01","000","15","000","Hi","Hawaii","324","797","9326"
"01","000","25","000","Ma","Massachusetts","285","526","10062"
"01","000","55","000","Wi","Wisconsin","279","580","8070"
"01","000","02","000","Ak","Alaska","244","655","8003"
"01","000","09","000","Ct","Connecticut","226","435","9383"
"01","000","35","000","NM","New Mexico","192","498","5084"
"01","000","54","000","WV","West Virginia","192","421","6330"
"01","000","27","000","Mn","Minnesota","182","337","6582"
"01","000","31","000","Ne","Nebraska","166","403","5117"
"01","000","19","000","Ia","Iowa","157","352","4440"
"01","000","32","000","Nv","Nevada","146","291","3579"
"01","000","41","000","Or","Oregon","131","284","4225"
"01","000","49","000","Ut","Utah","99","268","3429"
"01","000","23","000","Me","Maine","94","204","3036"
"01","000","10","000","De","Delaware","83","190","3095"
"01","000","30","000","Mt","Montana","79","151","1852"
"01","000","11","000","DC","District of Columbia","68","120","2524"
"01","000","16","000","Id","Idaho","64","156","1808"
"01","000","38","000","ND","North Dakota","61","151","1590"
"01","000","33","000","NH","New Hampshire","56","124","2160"
"01","000","56","000","Wy","Wyoming","49","118","1217"
"01","000","46","000","SD","South Dakota","49","113","1526"
"01","000","44","000","RI","Rhode Island","46","92","1147"
"01","000","50","000","Vt","Vermont","36","65","871"
"01","000","01","000","Al","State Non-Migrant","1404958","3249579","44866044"
"01","000","00","000","","INTERNAL REVENUE SERVICE","","",""
"01","000","00","000","","STATISTICS OF INCOME","","",""
"02","000","96","000","","Total Inflow","14549","29432","384679"
"02","000","53","000","Wa","Washington","1862","3562","54659"
"02","000","06","000","Ca","California","1835","3507","45449"
"02","000","41","000","Or","Oregon","855","1664","20209"
"02","000","48","000","Tx","Texas","837","1946","28943"
"02","000","57","000","FR","Foreign","583","1301","17996"
"02","000","12","000","Fl","Florida","577","1174","12936"
"02","000","08","000","Co","Colorado","511","930","12534"
"02","000","04","000","Az","Arizona","430","836","11183"
"02","000","37","000","NC","North Carolina","415","1008","10377"
"02","000","51","000","Va","Virginia","323","710","10344"
"02","000","36","000","NY","New York","322","586","7648"
"02","000","13","000","Ga","Georgia","312","783","7328"
"02","000","30","000","Mt","Montana","289","596","7644"
"02","000","16","000","Id","Idaho","287","592","8066"
"02","000","26","000","Mi","Michigan","287","485","6063"
"02","000","27","000","Mn","Minnesota","276","432","6904"
"02","000","40","000","Ok","Oklahoma","252","555","7199"
"02","000","39","000","Oh","Ohio","226","393","5303"
"02","000","35","000","NM","New Mexico","219","488","6076"
"02","000","15","000","Hi","Hawaii","218","427","6084"
"02","000","42","000","Pa","Pennsylvania","217","342","4418"
"02","000","32","000","Nv","Nevada","217","474","6078"
"02","000","49","000","Ut","Utah","209","495","6741"
"02","000","17","000","Il","Illinois","201","357","4971"
"02","000","55","000","Wi","Wisconsin","193","293","3864"
"02","000","22","000","La","Louisiana","166","411","5158"
"02","000","29","000","Mo","Missouri","160","381","3623"
"02","000","24","000","Md","Maryland","155","316","4006"
"02","000","20","000","Ks","Kansas","152","364","4313"
"02","000","45","000","SC","South Carolina","144","328","3289"
"02","000","21","000","Ky","Kentucky","142","331","3345"
"02","000","01","000","Al","Alabama","140","327","3761"
"02","000","47","000","Tn","Tennessee","139","321","3797"
"02","000","25","000","Ma","Massachusetts","135","229","3184"
"02","000","23","000","Me","Maine","115","214","2586"
"02","000","05","000","Ar","Arkansas","114","272","2869"
"02","000","56","000","Wy","Wyoming","111","229","3125"
"02","000","18","000","In","Indiana","110","177","2489"
"02","000","19","000","Ia","Iowa","101","173","2318"
"02","000","38","000","ND","North Dakota","97","213","2396"
"02","000","28","000","Ms","Mississippi","91","202","2089"
"02","000","34","000","NJ","New Jersey","86","153","2122"
"02","000","31","000","Ne","Nebraska","85","192","2272"
"02","000","46","000","SD","South Dakota","77","172","1887"
"02","000","09","000","Ct","Connecticut","63","95","1569"
"02","000","33","000","NH","New Hampshire","53","94","1486"
"02","000","54","000","WV","West Virginia","51","103","1093"
"02","000","50","000","Vt","Vermont","46","81","1083"
"02","000","11","000","DC","District of Columbia","25","43","887"
"02","000","44","000","RI","Rhode Island","19","36","527"
"02","000","10","000","De","Delaware","19","39","388"
"02","000","02","000","Ak","State Non-Migrant","188978","433904","7893710"
"02","000","00","000","","INTERNAL REVENUE SERVICE","","",""
"02","000","00","000","","STATISTICS OF INCOME","","",""
"04","000","96","000","","Total Inflow","101506","202232","3195951"
"04","000","06","000","Ca","California","25875","55654","862062"
"04","000","48","000","Tx","Texas","5597","11618","182688"
"04","000","17","000","Il","Illinois","4946","9107","187771"
"04","000","08","000","Co","Colorado","4010","7595","112281"
"04","000","57","000","FR","Foreign","4005","7971","127250"
"04","000","35","000","NM","New Mexico","3973","9713","91217"
"04","000","36","000","NY","New York","3881","7153","124362"
"04","000","53","000","Wa","Washington","3469","6681","96810"
"04","000","12","000","Fl","Florida","2809","5110","84384"
"04","000","32","000","Nv","Nevada","2784","5443","73788"
"04","000","26","000","Mi","Michigan","2725","4852","85342"
"04","000","39","000","Oh","Ohio","2425","4291","73764"
"04","000","42","000","Pa","Pennsylvania","2121","3826","71239"
"04","000","27","000","Mn","Minnesota","2015","3555","64277"
"04","000","49","000","Ut","Utah","1985","4776","52362"
"04","000","55","000","Wi","Wisconsin","1848","3189","57383"
"04","000","41","000","Or","Oregon","1847","3595","53213"
"04","000","25","000","Ma","Massachusetts","1768","3175","57788"
"04","000","34","000","NJ","New Jersey","1674","3006","82929"
"04","000","18","000","In","Indiana","1509","2797","49063"
"04","000","29","000","Mo","Missouri","1484","2793","52496"
"04","000","51","000","Va","Virginia","1407","2787","55612"
"04","000","19","000","Ia","Iowa","1291","2238","36813"
"04","000","37","000","NC","North Carolina","1165","2394","32186"
"04","000","20","000","Ks","Kansas","1130","2179","34214"
"04","000","13","000","Ga","Georgia","1001","2007","30631"
"04","000","40","000","Ok","Oklahoma","984","2073","23864"
"04","000","09","000","Ct","Connecticut","978","1721","45178"
"04","000","31","000","Ne","Nebraska","887","1540","21327"
"04","000","15","000","Hi","Hawaii","877","1781","26266"
"04","000","24","000","Md","Maryland","868","1606","32166"
"04","000","16","000","Id","Idaho","768","1661","17570"
"04","000","47","000","Tn","Tennessee","728","1406","20175"
"04","000","02","000","Ak","Alaska","684","1417","21528"
"04","000","30","000","Mt","Montana","646","1151","13924"
"04","000","56","000","Wy","Wyoming","549","1024","14204"
"04","000","22","000","La","Louisiana","480","955","13432"
"04","000","28","000","Ms","Mississippi","476","1097","12089"
"04","000","05","000","Ar","Arkansas","473","947","9536"
