"State_Code_Dest","County_Code_Dest","State_Code_Origin","County_Code_Origin","State_Abbrv","State_Name","Return_Num","Exmpt_Num","Aggr_AGI"
"01","000","96","000","","Total Inflow","45166","99797","1238666"
"01","000","13","000","Ga","Georgia","6394","13907","167540"
"01","000","12","000","Fl","Florida","5967","12612","136617"
"01","000","57","000","FR","Foreign","2719","6025","67034"
"01","000","48","000","Tx","Texas","2924","6901","86705"
"01","000","47","000","Tn","Tennessee","2872","6137","83252"
"01","000","28","000","Ms","Mississippi","2667","5758","67893"
"01","000","06","000","Ca","California","2148","4864","62241"
"01","000","22","000","La","Louisiana","1639","3689","48786"
"01","000","37","000","NC","North Carolina","1454","3346","40890"
"01","000","51","000","Va","Virginia","1389","3161","43186"
"01","000","17","000","Il","Illinois","1282","2872","38612"
"01","000","36","000","NY","New York","1124","2342","28981"
"01","000","39","000","Oh","Ohio","1052","2253","29359"
"01","000","26","000","Mi","Michigan","974","2051","23033"
"01","000","45","000","SC","South Carolina","970","2177","28827"
"01","000","21","000","Ky","Kentucky","839","1978","26672"
"01","000","42","000","Pa","Pennsylvania","707","1510","24424"
"01","000","18","000","In","Indiana","702","1595","17508"
"01","000","24","000","Md","Maryland","572","1279","19109"
"01","000","29","000","Mo","Missouri","555","1237","19521"
"01","000","08","000","Co","Colorado","529","1184","14533"
"01","000","34","000","NJ","New Jersey","447","956","13936"
"01","000","40","000","Ok","Oklahoma","443","1036","12289"
"01","000","05","000","Ar","Arkansas","439","990","12717"
"01","000","53","000","Wa","Washington","429","993","10538"
"01","000","20","000","Ks","Kansas","363","860","9423"
"01","000","04","000","Az","Arizona","344","810","9834"
"01","000","25","000","Ma","Massachusetts","292","613","9465"
"01","000","15","000","Hi","Hawaii","284","721","7260"
"01","000","55","000","Wi","Wisconsin","261","556","6944"
"01","000","02","000","Ak","Alaska","229","637","7032"
"01","000","09","000","Ct","Connecticut","207","419","7815"
"01","000","35","000","NM","New Mexico","180","459","5445"
"01","000","27","000","Mn","Minnesota","180","398","6196"
"01","000","19","000","Ia","Iowa","171","375","5678"
"01","000","54","000","WV","West Virginia","161","355","4304"
"01","000","32","000","Nv","Nevada","133","281","3127"
"01","000","41","000","Or","Oregon","132","267","2689"
"01","000","31","000","Ne","Nebraska","130","303","3880"
"01","000","49","000","Ut","Utah","109","264","3147"
"01","000","23","000","Me","Maine","105","210","2982"
"01","000","33","000","NH","New Hampshire","90","193","2977"
"01","000","46","000","SD","South Dakota","88","194","2513"
"01","000","11","000","DC","District of Columbia","78","127","2372"
"01","000","30","000","Mt","Montana","69","149","2515"
"01","000","16","000","Id","Idaho","63","156","1583"
"01","000","10","000","De","Delaware","62","145","1724"
"01","000","38","000","ND","North Dakota","59","158","1463"
"01","000","44","000","RI","Rhode Island","57","122","2034"
"01","000","56","000","Wy","Wyoming","51","115","1455"
"01","000","50","000","Vt","Vermont","31","57","606"
"01","000","01","000","Al","State Non-Migrant","1390158","3261943","42611147"
"01","000","00","000","","INTERNAL REVENUE SERVICE","","",""
"01","000","00","000","","STATISTICS OF INCOME","","",""
"02","000","96","000","","Total Inflow","15970","32454","411010"
"02","000","06","000","Ca","California","2163","4277","53926"
"02","000","53","000","Wa","Washington","1962","3790","55730"
"02","000","41","000","Or","Oregon","1018","2029","24798"
"02","000","48","000","Tx","Texas","932","2164","32951"
"02","000","57","000","FR","Foreign","668","1514","21381"
"02","000","12","000","Fl","Florida","606","1228","13511"
"02","000","08","000","Co","Colorado","570","1080","14364"
"02","000","04","000","Az","Arizona","475","959","12736"
"02","000","37","000","NC","North Carolina","376","926","8251"
"02","000","36","000","NY","New York","366","650","7369"
"02","000","13","000","Ga","Georgia","360","835","8369"
"02","000","26","000","Mi","Michigan","344","594","6912"
"02","000","51","000","Va","Virginia","320","745","8319"
"02","000","27","000","Mn","Minnesota","309","498","7462"
"02","000","30","000","Mt","Montana","293","562","6630"
"02","000","16","000","Id","Idaho","286","602","7808"
"02","000","17","000","Il","Illinois","272","494","6153"
"02","000","40","000","Ok","Oklahoma","260","594","6647"
"02","000","39","000","Oh","Ohio","258","487","5911"
"02","000","42","000","Pa","Pennsylvania","238","391","5019"
"02","000","55","000","Wi","Wisconsin","221","333","4726"
"02","000","01","000","Al","Alabama","221","515","5223"
"02","000","35","000","NM","New Mexico","220","474","6125"
"02","000","32","000","Nv","Nevada","214","427","5925"
"02","000","29","000","Mo","Missouri","213","414","4664"
"02","000","15","000","Hi","Hawaii","194","400","5020"
"02","000","49","000","Ut","Utah","188","423","5105"
"02","000","24","000","Md","Maryland","181","413","4529"
"02","000","22","000","La","Louisiana","171","400","5003"
"02","000","20","000","Ks","Kansas","158","410","4326"
"02","000","25","000","Ma","Massachusetts","148","251","3201"
"02","000","21","000","Ky","Kentucky","147","333","3360"
"02","000","34","000","NJ","New Jersey","136","250","3821"
"02","000","47","000","Tn","Tennessee","135","285","3473"
"02","000","56","000","Wy","Wyoming","133","269","3736"
"02","000","45","000","SC","South Carolina","128","281","2722"
"02","000","18","000","In","Indiana","122","231","2823"
"02","000","23","000","Me","Maine","113","206","2335"
"02","000","38","000","ND","North Dakota","105","220","2507"
"02","000","05","000","Ar","Arkansas","104","223","2136"
"02","000","19","000","Ia","Iowa","93","157","2194"
"02","000","31","000","Ne","Nebraska","93","203","2144"
"02","000","28","000","Ms","Mississippi","86","208","1997"
"02","000","33","000","NH","New Hampshire","74","125","2069"
"02","000","09","000","Ct","Connecticut","69","118","1764"
"02","000","46","000","SD","South Dakota","69","149","2019"
