"State_Code_Origin","County_Code_Origin","State_Code_Dest","County_Code_Dest","State_Abbrv","County_Name","Return_Num","Exmpt_Num","Aggr_AGI"
"01","000","96","000","AL","Total Mig - US & For","90509","184950","3203637"
"01","000","97","000","AL","Total Mig - US","89249","182406","3158982"
"01","000","97","001","AL","Total Mig - US Same St","51391","105026","1735782"
"01","000","97","003","AL","Total Mig - US Diff St","37858","77380","1423201"
"01","000","98","000","AL","Total Mig - Foreign","1260","2544","44655"
"01","001","96","000","AL","Autauga County Tot Mig-US & For","1574","3799","63133"
"01","001","97","000","AL","Autauga County Tot Mig-US","1521","3626","59543"
"01","001","97","001","AL","Autauga County Tot Mig-Same St","939","1971","30315"
"01","001","97","003","AL","Autauga County Tot Mig-Diff St","582","1655","29229"
"01","001","98","000","AL","Autauga County Tot Mig-Foreign","53","173","3590"
"01","001","01","001","AL","Autauga County Non-Migrants","15737","37607","699588"
"01","001","01","101","AL","Montgomery County","353","710","9922"
"01","001","01","051","AL","Elmore County","278","602","9393"
"01","001","01","021","AL","Chilton County","57","124","1579"
"01","001","01","073","AL","Jefferson County","47","81","1839"
"01","001","01","047","AL","Dallas County","42","105","1177"
"01","001","51","059","VA","Fairfax County","24","96","1907"
"01","001","01","081","AL","Lee County","18","32","546"
"01","001","01","117","AL","Shelby County","18","32","1061"
"01","001","01","097","AL","Mobile County","15","36","906"
"01","001","08","041","CO","El Paso County","12","38","734"
"01","001","51","153","VA","Prince William Count","12","50","994"
"01","001","01","125","AL","Tuscaloosa County","11","14","242"
"01","001","32","003","NV","Clark County","10","27","629"
"01","001","48","029","TX","Bexar County","10","35","690"
"01","001","58","000","SS","Other Flows - Same State","100","235","3650"
"01","001","59","000","DS","Other Flows - Diff State","514","1409","24274"
"01","001","59","001","DS","Other Flows - Northeast","21","56","735"
"01","001","59","003","DS","Other Flows - Midwest","71","192","3575"
"01","001","59","005","DS","Other Flows - South","351","966","16787"
"01","001","59","007","DS","Other Flows - West","71","195","3177"
"01","001","57","009","FR","Foreign - Other flows","53","173","3590"
"01","003","96","000","AL","Baldwin County Tot Mig-US & For","2978","5784","105553"
"01","003","97","000","AL","Baldwin County Tot Mig-US","2940","5699","104350"
"01","003","97","001","AL","Baldwin County Tot Mig-Same St","1136","2111","37573"
"01","003","97","003","AL","Baldwin County Tot Mig-Diff St","1804","3588","66777"
"01","003","98","000","AL","Baldwin County Tot Mig-Foreign","38","85","1203"
"01","003","01","003","AL","Baldwin County Non-Migrants","50309","111453","2399303"
"01","003","01","097","AL","Mobile County","560","1010","18192"
"01","003","12","033","FL","Escambia County","252","456","7905"
"01","003","01","073","AL","Jefferson County","111","176","3271"
"01","003","01","053","AL","Escambia County","64","134","1459"
"01","003","01","081","AL","Lee County","41","69","1508"
"01","003","01","101","AL","Montgomery County","37","80","1510"
"01","003","01","117","AL","Shelby County","37","66","1480"
"01","003","12","113","FL","Santa Rosa County","36","76","1318"
"01","003","01","125","AL","Tuscaloosa County","34","53","1042"
"01","003","28","059","MS","Jackson County","26","48","1394"
"01","003","01","089","AL","Madison County","22","43","1442"
"01","003","12","091","FL","Okaloosa County","22","40","707"
"01","003","28","047","MS","Harrison County","21","34","753"
"01","003","01","001","AL","Autauga County","20","56","777"
"01","003","57","005","FR","Foreign - APO/FPO ZIPs","20","42","559"
"01","003","48","201","TX","Harris County","19","54","1014"
"01","003","12","005","FL","Bay County","18","29","378"
"01","003","12","031","FL","Duval County","18","37","594"
"01","003","12","095","FL","Orange County","17","29","585"
"01","003","13","135","GA","Gwinnett County","17","33","834"
"01","003","12","057","FL","Hillsborough County","15","40","726"
"01","003","13","067","GA","Cobb County","15","28","360"
"01","003","13","121","GA","Fulton County","15","28","872"
"01","003","01","051","AL","Elmore County","14","27","435"
"01","003","01","099","AL","Monroe County","14","38","449"
"01","003","06","073","CA","San Diego County","14","22","411"
"01","003","12","011","FL","Broward County","13","23","792"
"01","003","13","215","GA","Muscogee County","13","28","310"
"01","003","22","051","LA","Jefferson Parish","13","25","526"
"01","003","47","037","TN","Davidson County","13","14","319"
"01","003","47","157","TN","Shelby County","13","24","488"
"01","003","01","025","AL","Clarke County","12","29","554"
"01","003","13","089","GA","De Kalb County","12","18","1107"
"01","003","01","069","AL","Houston County","11","24","384"
"01","003","01","115","AL","St Clair County","11","19","371"
"01","003","12","103","FL","Pinellas County","11","17","220"
"01","003","22","033","LA","East Baton Rouge Par","11","23","248"
"01","003","32","003","NV","Clark County","11","15","254"
"01","003","01","103","AL","Morgan County","10","24","432"
"01","003","04","013","AZ","Maricopa County","10","22","418"
"01","003","06","037","CA","Los Angeles County","10","22","371"
"01","003","17","031","IL","Cook County","10","18","389"
"01","003","22","071","LA","Orleans Parish","10","15","941"
"01","003","28","121","MS","Rankin County","10","23","187"
"01","003","47","065","TN","Hamilton County","10","20","257"
"01","003","58","000","SS","Other Flows - Same State","138","263","4267"
"01","003","59","000","DS","Other Flows - Diff State","1129","2327","42099"
"01","003","59","001","DS","Other Flows - Northeast","79","140","2943"
"01","003","59","003","DS","Other Flows - Midwest","194","408","7581"
"01","003","59","005","DS","Other Flows - South","729","1526","27303"
"01","003","59","007","DS","Other Flows - West","127","253","4272"
"01","003","57","009","FR","Foreign - Other flows","18","43","644"
"01","005","96","000","AL","Barbour County Tot Mig-US & For","601","1289","20653"
"01","005","97","000","AL","Barbour County Tot Mig-US","601","1289","20653"
"01","005","97","001","AL","Barbour County Tot Mig-Same St","335","720","8611"
"01","005","97","003","AL","Barbour County Tot Mig-Diff St","266","569","12043"
"01","005","01","005","AL","Barbour County Non-Migrants","8445","19226","284038"
"01","005","01","067","AL","Henry County","53","127","1230"
"01","005","01","045","AL","Dale County","46","97","1086"
"01","005","01","069","AL","Houston County","43","103","1037"
"01","005","01","101","AL","Montgomery County","31","56","718"
"01","005","01","109","AL","Pike County","29","58","717"
"01","005","13","239","GA","Quitman County","26","67","561"
"01","005","01","081","AL","Lee County","21","40","754"
"01","005","01","011","AL","Bullock County","20","47","367"
"01","005","01","073","AL","Jefferson County","15","24","469"
"01","005","01","113","AL","Russell County","12","26","191"
"01","005","13","215","GA","Muscogee County","12","23","188"
"01","005","58","000","SS","Other Flows - Same State","65","142","2041"
"01","005","59","000","DS","Other Flows - Diff State","228","479","11294"
"01","007","96","000","AL","Bibb County Tot Mig-US & For","389","897","11889"
"01","007","97","000","AL","Bibb County Tot Mig-US","389","897","11889"
"01","007","97","001","AL","Bibb County Tot Mig-Same St","334","752","10150"
"01","007","97","003","AL","Bibb County Tot Mig-Diff St","55","145","1738"
"01","007","01","007","AL","Bibb County Non-Migrants","6253","15130","233612"
"01","007","01","125","AL","Tuscaloosa County","92","210","2480"
"01","007","01","073","AL","Jefferson County","90","205","3356"
"01","007","01","117","AL","Shelby County","59","130","1545"
"01","007","01","021","AL","Chilton County","27","71","792"
"01","007","58","000","SS","Other Flows - Same State","66","136","1978"
"01","007","59","000","DS","Other Flows - Diff State","55","145","1738"
"01","009","96","000","AL","Blount County Tot Mig-US & For","1057","2303","33214"
"01","009","97","000","AL","Blount County Tot Mig-US","1057","2303","33214"
"01","009","97","001","AL","Blount County Tot Mig-Same St","871","1880","27860"
"01","009","97","003","AL","Blount County Tot Mig-Diff St","186","423","5354"
"01","009","01","009","AL","Blount County Non-Migrants","16307","39838","661542"
"01","009","01","073","AL","Jefferson County","401","829","13802"
"01","009","01","095","AL","Marshall County","99","234","2290"
"01","009","01","043","AL","Cullman County","98","207","3270"
"01","009","01","115","AL","St Clair County","53","133","1782"
"01","009","01","055","AL","Etowah County","48","108","1248"
"01","009","01","117","AL","Shelby County","35","69","1322"
"01","009","01","127","AL","Walker County","19","46","400"
"01","009","01","089","AL","Madison County","15","28","456"
"01","009","01","103","AL","Morgan County","15","32","498"
"01","009","01","125","AL","Tuscaloosa County","14","30","342"
"01","009","01","049","AL","De Kalb County","11","25","244"
"01","009","58","000","SS","Other Flows - Same State","63","139","2206"
"01","009","59","000","DS","Other Flows - Diff State","186","423","5354"
"01","011","96","000","AL","Bullock County Tot Mig-US & For","211","430","5698"
"01","011","97","000","AL","Bullock County Tot Mig-US","211","430","5698"
"01","011","97","001","AL","Bullock County Tot Mig-Same St","167","349","4228"
"01","011","97","003","AL","Bullock County Tot Mig-Diff St","44","81","1470"
"01","011","01","011","AL","Bullock County Non-Migrants","3090","6918","80816"
"01","011","01","101","AL","Montgomery County","55","110","1676"
"01","011","01","005","AL","Barbour County","24","49","521"
"01","011","01","087","AL","Macon County","17","38","218"
"01","011","01","109","AL","Pike County","15","44","271"
"01","011","01","081","AL","Lee County","13","22","343"
"01","011","01","113","AL","Russell County","11","21","176"
"01","011","58","000","SS","Other Flows - Same State","32","65","1023"
"01","011","59","000","DS","Other Flows - Diff State","44","81","1470"
"01","013","96","000","AL","Butler County Tot Mig-US & For","351","706","9432"
"01","013","97","000","AL","Butler County Tot Mig-US","351","706","9432"
"01","013","97","001","AL","Butler County Tot Mig-Same St","254","520","6760"
"01","013","97","003","AL","Butler County Tot Mig-Diff St","97","186","2672"
"01","013","01","013","AL","Butler County Non-Migrants","6817","15614","219186"
"01","013","01","101","AL","Montgomery County","66","128","1622"
"01","013","01","041","AL","Crenshaw County","23","53","426"
"01","013","01","039","AL","Covington County","21","44","479"
"01","013","01","085","AL","Lowndes County","19","42","473"
"01","013","01","003","AL","Baldwin County","16","35","506"
"01","013","01","035","AL","Conecuh County","15","26","288"
"01","013","01","097","AL","Mobile County","14","29","372"
"01","013","01","073","AL","Jefferson County","11","13","267"
"01","013","01","081","AL","Lee County","10","14","497"
"01","013","58","000","SS","Other Flows - Same State","59","136","1830"
"01","013","59","000","DS","Other Flows - Diff State","97","186","2672"
"01","015","96","000","AL","Calhoun County Tot Mig-US & For","2272","4591","73086"
