"State_Code_Origin","County_Code_Origin","State_Code_Dest","County_Code_Dest","State_Abbrv","County_Name","Return_Num","Exmpt_Num","Aggr_AGI"
"00","000","96","000","US","Total Mig - US & For","7104331","13335870","301964158"
"00","000","97","000","US","Total Mig - US","6978559","13107897","297200542"
"00","000","97","001","US","Total Mig - US Same St","4015694","7533933","162428050"
"00","000","97","003","US","Total Mig - US Diff St","2962865","5573964","134772492"
"00","000","98","000","US","Total Mig - Foreign","125772","227973","4763616"
"01","000","96","000","AL","Total Mig - US & For","93976","189537","3243467"
"01","000","97","000","AL","Total Mig - US","92408","186420","3190799"
"01","000","97","001","AL","Total Mig - US Same St","50951","102686","1654302"
"01","000","97","003","AL","Total Mig - US Diff St","41457","83734","1536496"
"01","000","98","000","AL","Total Mig - Foreign","1568","3117","52669"
"01","001","96","000","AL","Autauga County Tot Mig-US & For","1505","3532","57655"
"01","001","97","000","AL","Autauga County Tot Mig-US","1458","3386","54952"
"01","001","97","001","AL","Autauga County Tot Mig-Same St","904","1877","26831"
"01","001","97","003","AL","Autauga County Tot Mig-Diff St","554","1509","28121"
"01","001","98","000","AL","Autauga County Tot Mig-Foreign","47","146","2703"
"01","001","01","001","AL","Autauga County Non-Migrants","15271","36273","660785"
"01","001","01","101","AL","Montgomery County","323","649","9769"
"01","001","01","051","AL","Elmore County","261","557","7382"
"01","001","01","047","AL","Dallas County","59","140","1684"
"01","001","01","021","AL","Chilton County","42","86","1063"
"01","001","01","073","AL","Jefferson County","40","71","1243"
"01","001","01","117","AL","Shelby County","22","52","1225"
"01","001","01","081","AL","Lee County","18","29","509"
"01","001","08","041","CO","El Paso County","12","53","724"
"01","001","12","091","FL","Okaloosa County","12","28","404"
"01","001","48","029","TX","Bexar County","12","34","711"
"01","001","51","199","VA","York County","12","47","842"
"01","001","01","041","AL","Crenshaw County","10","30","277"
"01","001","17","163","IL","St Clair County","10","33","744"
"01","001","37","051","NC","Cumberland County","10","31","475"
"01","001","58","000","SS","Other Flows - Same State","129","263","3678"
"01","001","59","000","DS","Other Flows - Diff State","486","1283","24221"
"01","001","59","001","DS","Other Flows - Northeast","22","51","861"
"01","001","59","003","DS","Other Flows - Midwest","80","200","3773"
"01","001","59","005","DS","Other Flows - South","318","823","15915"
"01","001","59","007","DS","Other Flows - West","66","209","3671"
"01","001","57","009","FR","Foreign - Other flows","47","146","2703"
"01","003","96","000","AL","Baldwin County Tot Mig-US & For","3117","6055","114637"
